FinalProjInstances\A10_obst0_size_10x10_inst_1.txt,42,0.5906343460083008
FinalProjInstances\A10_obst0_size_10x10_inst_10.txt,64,0.5335729122161865
FinalProjInstances\A10_obst0_size_10x10_inst_11.txt,87,0.2293863296508789
FinalProjInstances\A10_obst0_size_10x10_inst_12.txt,60,0.8397526741027832
FinalProjInstances\A10_obst0_size_10x10_inst_13.txt,48,0.22140908241271973
FinalProjInstances\A10_obst0_size_10x10_inst_14.txt,65,1.205775260925293
FinalProjInstances\A10_obst0_size_10x10_inst_15.txt,44,0.18018174171447754
FinalProjInstances\A10_obst0_size_10x10_inst_16.txt,59,0.07380294799804688
FinalProjInstances\A10_obst0_size_10x10_inst_17.txt,77,0.34707117080688477
FinalProjInstances\A10_obst0_size_10x10_inst_18.txt,78,0.39594149589538574
FinalProjInstances\A10_obst0_size_10x10_inst_19.txt,64,0.04388260841369629
FinalProjInstances\A10_obst0_size_10x10_inst_2.txt,65,4.4804909229278564
FinalProjInstances\A10_obst0_size_10x10_inst_20.txt,67,0.46563029289245605
FinalProjInstances\A10_obst0_size_10x10_inst_3.txt,55,0.5849812030792236
FinalProjInstances\A10_obst0_size_10x10_inst_4.txt,61,1.4769163131713867
FinalProjInstances\A10_obst0_size_10x10_inst_5.txt,-1,20.00644302368164
FinalProjInstances\A10_obst0_size_10x10_inst_6.txt,61,0.13467049598693848
FinalProjInstances\A10_obst0_size_10x10_inst_7.txt,62,0.1276254653930664
FinalProjInstances\A10_obst0_size_10x10_inst_8.txt,68,0.12566637992858887
FinalProjInstances\A10_obst0_size_10x10_inst_9.txt,58,0.6109340190887451
FinalProjInstances\A10_obst0_size_12x12_inst_1.txt,106,2.0013837814331055
FinalProjInstances\A10_obst0_size_12x12_inst_10.txt,85,0.16456246376037598
FinalProjInstances\A10_obst0_size_12x12_inst_11.txt,103,0.4946775436401367
FinalProjInstances\A10_obst0_size_12x12_inst_12.txt,78,0.38497066497802734
FinalProjInstances\A10_obst0_size_12x12_inst_13.txt,58,0.8926115036010742
FinalProjInstances\A10_obst0_size_12x12_inst_14.txt,80,0.17253828048706055
FinalProjInstances\A10_obst0_size_12x12_inst_15.txt,93,0.37998390197753906
FinalProjInstances\A10_obst0_size_12x12_inst_16.txt,-1,20.011419534683228
FinalProjInstances\A10_obst0_size_12x12_inst_17.txt,58,0.32213735580444336
FinalProjInstances\A10_obst0_size_12x12_inst_18.txt,88,0.2563164234161377
FinalProjInstances\A10_obst0_size_12x12_inst_19.txt,86,0.17752528190612793
FinalProjInstances\A10_obst0_size_12x12_inst_2.txt,56,0.12267088890075684
FinalProjInstances\A10_obst0_size_12x12_inst_20.txt,91,0.11369705200195312
FinalProjInstances\A10_obst0_size_12x12_inst_3.txt,69,1.2755885124206543
FinalProjInstances\A10_obst0_size_12x12_inst_4.txt,84,0.2782554626464844
FinalProjInstances\A10_obst0_size_12x12_inst_5.txt,94,0.5245950222015381
FinalProjInstances\A10_obst0_size_12x12_inst_6.txt,104,0.4468073844909668
FinalProjInstances\A10_obst0_size_12x12_inst_7.txt,77,0.33609914779663086
FinalProjInstances\A10_obst0_size_12x12_inst_8.txt,81,0.13863110542297363
